valueDate,notes,organization,email,clientName,amount,currency
12-Oct-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,PL,620,USD
24-Nov-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,FI,179,USD
16-Dec-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,PH,759,USD
25-Oct-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,PL,127,USD
14-Jan-22,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,PE,742,USD
15-Dec-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,KP,463,USD
26-Oct-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,MM,276,USD
08-Jan-22,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,PE,285,USD
15-Oct-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,KZ,135,USD
28-Nov-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,US,282,USD
18-Dec-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,RS,888,USD
09-Oct-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,CA,127,USD
02-Nov-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,DE,786,USD
21-Jan-22,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,HR,916,USD
28-Sep-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,ID,696,USD
26-Dec-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,SE,612,USD
11-Oct-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,GR,938,USD
27-Sep-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,HN,788,USD
08-Jan-22,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,GE,935,USD
21-Jan-22,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,GR,427,USD
27-Oct-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,CN,219,USD
24-Nov-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,CN,1000,USD
17-Oct-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,ID,581,USD
26-Nov-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,TH,944,USD
04-Nov-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,BR,437,USD
20-Oct-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,CN,937,USD
19-Nov-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,CN,846,USD
24-Oct-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,CN,423,USD
23-Nov-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,RS,219,USD
05-Jan-22,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,CN,621,USD
25-Nov-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,ID,200,USD
29-Nov-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,CN,787,USD
02-Nov-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,CN,279,USD
17-Dec-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,CA,250,USD
30-Sep-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,CN,465,USD
12-Nov-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,CN,820,USD
25-Jan-22,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,RU,163,USD
01-Jan-22,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,BR,963,USD
04-Oct-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,GT,886,USD
23-Nov-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,TH,796,USD
05-Oct-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,CN,309,USD
20-Oct-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,ID,678,USD
21-Oct-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,AR,690,USD
28-Dec-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,PL,775,USD
05-Oct-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,EC,297,USD
16-Oct-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,CN,887,USD
14-Dec-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,VN,961,USD
17-Nov-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,RU,177,USD
08-Dec-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,CO,748,USD
21-Oct-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,DO,963,USD
24-Oct-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,PH,474,USD
27-Oct-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,US,975,USD
17-Oct-21,Job Done,DSpot sp. z o.o.,taster@dspot.com.pl,CN,961,USD
31-Oct-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,CN,479,USD
30-Nov-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,UA,180,USD
14-Jan-22,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,NG,774,USD
14-Nov-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,AR,999,USD
09-Nov-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,ID,225,USD
07-Nov-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,AF,745,USD
28-Dec-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,CN,693,USD
31-Oct-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,CN,630,USD
09-Nov-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,PL,672,USD
08-Dec-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,PL,766,USD
05-Nov-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,PT,681,USD
02-Oct-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,CN,639,USD
15-Nov-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,BR,848,USD
15-Oct-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,CN,700,USD
23-Oct-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,AL,472,USD
28-Sep-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,CN,522,USD
26-Dec-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,CN,120,USD
12-Oct-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,CN,665,USD
28-Nov-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,HR,587,USD
30-Oct-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,TZ,881,USD
19-Nov-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,MG,979,USD
02-Oct-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,UA,188,USD
30-Nov-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,US,448,USD
22-Nov-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,BY,797,USD
07-Jan-22,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,GT,210,USD
26-Dec-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,JP,215,USD
31-Oct-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,UA,756,USD
27-Oct-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,FR,936,USD
18-Nov-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,CA,706,USD
12-Oct-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,RU,546,USD
27-Sep-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,DO,861,USD
30-Nov-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,CN,575,USD
28-Sep-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,RU,984,USD
22-Oct-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,PT,705,USD
06-Dec-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,PL,790,USD
13-Jan-22,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,CN,251,USD
30-Dec-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,FR,194,USD
22-Jan-22,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,IE,702,USD
20-Dec-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,CN,519,USD
28-Sep-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,ID,785,USD
19-Nov-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,AR,831,USD
14-Dec-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,PH,555,USD
06-Jan-22,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,ZA,967,USD
06-Jan-22,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,EE,965,USD
25-Jan-22,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,RU,791,USD
03-Nov-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,PL,968,USD
18-Nov-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,PH,110,USD
28-Sep-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,CZ,229,USD
14-Dec-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,ID,298,USD
22-Oct-21,Job Done,DSpot sp. z o.o.,mustero@smooper.xyz,MX,676,USD
26-Oct-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,CN,103,USD
24-Jan-22,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,CZ,953,USD
04-Jan-22,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,ID,354,USD
27-Nov-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,PL,119,USD
08-Oct-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,CN,339,USD
09-Jan-22,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,UA,703,USD
10-Oct-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,PL,635,USD
04-Nov-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,CZ,550,USD
08-Jan-22,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,EG,219,USD
10-Nov-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,US,864,USD
20-Nov-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,PL,158,USD
15-Dec-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,AR,318,USD
29-Nov-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,MN,329,USD
10-Oct-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,PH,802,USD
09-Nov-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,CO,482,USD
09-Dec-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,PH,246,USD
08-Nov-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,PL,100,USD
11-Nov-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,ID,506,USD
03-Nov-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,AL,246,USD
01-Nov-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,DO,290,USD
28-Sep-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,SY,568,USD
18-Oct-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,KP,721,USD
28-Sep-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,MA,834,USD
31-Dec-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,PL,950,USD
30-Dec-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,CN,403,USD
17-Dec-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,TH,322,USD
26-Nov-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,CN,955,USD
21-Nov-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,TH,379,USD
10-Nov-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,ZW,584,USD
22-Jan-22,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,CZ,875,USD
06-Dec-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,US,976,USD
12-Jan-22,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,PH,893,USD
11-Oct-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,FR,768,USD
18-Oct-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,CN,269,USD
18-Dec-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,ID,101,USD
03-Dec-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,BR,961,USD
07-Jan-22,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,ID,376,USD
02-Dec-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,CN,363,USD
10-Dec-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,CN,800,USD
04-Jan-22,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,CN,920,USD
15-Nov-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,ID,488,USD
05-Oct-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,CL,345,USD
15-Oct-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,ID,330,USD
31-Oct-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,CN,723,USD
08-Nov-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,TH,540,USD
06-Oct-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,RU,376,USD
21-Nov-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,ID,397,USD
07-Nov-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,CR,884,USD
11-Nov-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,AW,504,USD
15-Oct-21,Job Done,DSpot sp. z o.o.,desterrro@hotmail.com,PT,520,USD
03-Dec-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,BR,377,USD
29-Sep-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,CU,486,USD
09-Dec-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,US,193,USD
29-Nov-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,BR,787,USD
03-Jan-22,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,US,975,USD
12-Oct-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,CN,900,USD
19-Dec-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,CZ,821,USD
27-Dec-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,ID,456,USD
23-Dec-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,AL,326,USD
23-Oct-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,CN,977,USD
27-Nov-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,SE,833,USD
19-Jan-22,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,FR,174,USD
06-Dec-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,ID,989,USD
22-Dec-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,TH,545,USD
04-Oct-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,UA,990,USD
22-Dec-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,NZ,169,USD
02-Jan-22,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,FR,432,USD
17-Dec-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,PH,140,USD
22-Oct-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,PH,324,USD
29-Nov-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,SE,692,USD
29-Nov-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,ID,162,USD
26-Nov-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,ID,407,USD
20-Nov-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,JP,146,USD
03-Nov-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,ID,805,USD
14-Oct-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,PH,107,USD
23-Jan-22,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,MM,578,USD
28-Dec-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,CZ,944,USD
23-Oct-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,PT,427,USD
12-Nov-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,ID,514,USD
07-Dec-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,ES,786,USD
06-Dec-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,CO,977,USD
06-Nov-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,PL,251,USD
05-Oct-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,CN,844,USD
25-Nov-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,ID,853,USD
22-Dec-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,PE,845,USD
27-Oct-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,GR,435,USD
15-Jan-22,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,RU,638,USD
31-Oct-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,ID,565,USD
07-Jan-22,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,AF,852,USD
23-Dec-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,AL,938,USD
01-Jan-22,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,RU,202,USD
05-Dec-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,CN,214,USD
11-Dec-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,JP,603,USD
16-Oct-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,BR,464,USD
02-Jan-22,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,SE,280,USD
16-Nov-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,RU,387,USD
06-Oct-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,TH,546,USD
04-Nov-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,TZ,701,USD
09-Dec-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,CI,139,USD
01-Oct-21,Job Done,DSpot sp. z o.o.,ckhandla94@gmail.com,DO,413,USD
23-Nov-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,RU,435,USD
30-Nov-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,KZ,375,USD
25-Dec-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,BR,374,USD
07-Dec-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,TN,110,USD
16-Dec-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,AR,127,USD
22-Nov-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,CN,706,USD
16-Jan-22,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,RU,300,USD
03-Oct-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,SL,232,USD
23-Nov-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,BR,342,USD
13-Nov-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,PE,302,USD
27-Oct-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,CN,920,USD
20-Jan-22,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,CN,193,USD
29-Sep-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,PL,937,USD
20-Oct-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,FI,684,USD
26-Oct-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,RU,143,USD
27-Sep-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,FR,922,USD
23-Jan-22,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,ID,660,USD
31-Dec-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,BZ,730,USD
07-Nov-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,CN,380,USD
14-Nov-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,BR,378,USD
31-Oct-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,SY,273,USD
18-Oct-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,CN,369,USD
07-Jan-22,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,PT,434,USD
22-Jan-22,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,UA,796,USD
11-Jan-22,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,ID,203,USD
24-Dec-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,PH,895,USD
31-Oct-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,CN,701,USD
03-Dec-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,BR,116,USD
27-Oct-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,NP,157,USD
06-Dec-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,CN,907,USD
15-Dec-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,CN,369,USD
14-Dec-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,CN,204,USD
25-Dec-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,CO,116,USD
06-Jan-22,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,JM,241,USD
14-Nov-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,CN,324,USD
26-Jan-22,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,PH,373,USD
02-Nov-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,PH,681,USD
29-Nov-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,FR,429,USD
12-Nov-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,BR,378,USD
20-Jan-22,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,CN,210,USD
17-Jan-22,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,VN,105,USD
06-Nov-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,ID,314,USD
03-Nov-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,RU,510,USD
15-Nov-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,CA,162,USD
08-Dec-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,CN,551,USD
11-Dec-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,CN,275,USD
08-Jan-22,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,ID,688,USD
18-Oct-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,ZA,428,USD
22-Jan-22,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,ID,445,USD
19-Oct-21,Job Done,DSpot sp. z o.o.,yostorono@dspot.com.pl,GR,637,USD
06-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,FR,802,USD
19-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ID,215,USD
14-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,314,USD
16-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,SY,371,USD
24-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,EE,392,USD
28-Sep-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,US,598,USD
01-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,HN,324,USD
14-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PT,616,USD
22-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,LT,625,USD
07-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CA,317,USD
18-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,FR,612,USD
07-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,BR,959,USD
18-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,TJ,335,USD
10-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,MR,598,USD
06-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,DO,163,USD
26-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PH,112,USD
29-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,FM,238,USD
03-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PL,390,USD
23-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PL,398,USD
18-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,RU,958,USD
20-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ZA,632,USD
20-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ID,387,USD
10-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PH,287,USD
10-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,UG,746,USD
21-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PL,274,USD
04-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,971,USD
04-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,IL,660,USD
13-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ID,134,USD
03-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,IR,834,USD
07-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,GR,405,USD
21-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,AR,531,USD
28-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ID,737,USD
05-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,LV,424,USD
06-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,615,USD
11-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,SE,399,USD
01-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,US,576,USD
24-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ZW,928,USD
30-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,JP,901,USD
19-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PT,806,USD
30-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,301,USD
10-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,US,358,USD
08-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,RU,330,USD
16-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,136,USD
27-Sep-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PE,639,USD
13-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ID,971,USD
21-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ID,145,USD
22-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PH,907,USD
